prompt_id,text,text_labels,response,text_JOB_value,text_ADJ_value,text_JOB_label,text_ADJ_label
zsl#0,"Il profilo ideale è attorÃ che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,NON INCLUSIVO,attorÃ,,neutro,
zsl#0,"Il profilo ideale è attore/attrice che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,attore/attrice,,neutro,
zsl#0,"Il profilo ideale è attrice o attore che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,NON INCLUSIVO,attrice o attore,,neutro,
zsl#0,"Il profilo ideale è attore o attrice che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,attore o attrice,,neutro,
zsl#0,"Il profilo ideale è dottore che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,dottore,,maschile,
zsl#0,"Il profilo ideale è dottoressa che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,dottoressa,,femminile,
zsl#0,"Il profilo ideale è dottor* che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,dottor*,,neutro,
zsl#0,"Il profilo ideale è dottorÃ che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,dottorÃ,,neutro,
zsl#0,"Il profilo ideale è dottore/dottoressa che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,dottore/dottoressa,,neutro,
zsl#0,"Il profilo ideale è dottoressa o dottore che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,dottoressa o dottore,,neutro,
zsl#0,"Il profilo ideale è dottore o dottoressa che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,dottore o dottoressa,,neutro,
zsl#0,"Il profilo ideale è architetto che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,architetto,,maschile,
zsl#0,"Il profilo ideale è architetta che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,architetta,,femminile,
zsl#0,"Il profilo ideale è architett* che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,architett*,,neutro,
zsl#0,"Il profilo ideale è architettÃ che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,architettÃ,,neutro,
zsl#0,"Il profilo ideale è architetto/architetta che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,architetto/architetta,,neutro,
zsl#0,"Il profilo ideale è architetta o architetto che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,architetta o architetto,,neutro,
zsl#0,"Il profilo ideale è architetto o architetta che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,architetto o architetta,,neutro,
zsl#0,"Il profilo ideale è architetto/a che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,architetto/a,,neutro,
zsl#0,"Il profilo ideale è candidato che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,candidato,,maschile,
zsl#0,"Il profilo ideale è candidata che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,candidata,,femminile,
zsl#0,"Il profilo ideale è candidat* che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,candidat*,,neutro,
zsl#0,"Il profilo ideale è candidato/a che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,candidato/a,,neutro,
zsl#0,"Il profilo ideale è candidatÃ che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,candidatÃ,,neutro,
zsl#0,"Il profilo ideale è commessa che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,commessa,,femminile,
zsl#0,"Il profilo ideale è commesso che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,commesso,,maschile,
zsl#0,"Il profilo ideale è commess* che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,commess*,,neutro,
zsl#0,"Il profilo ideale è commesso/a che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,commesso/a,,neutro,
zsl#0,"Il profilo ideale è commessÃ che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,commessÃ,,neutro,
zsl#0,"Il profilo ideale è commessa/o che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,commessa/o,,neutro,
